invoice_id,id,service_type,amount
24f8218d-0df4-465f-871a-ad2b702b9066,b026f197-999f-46a8-ae12-cea608c83601,construction,77
24f8218d-0df4-465f-871a-ad2b702b9066,f916206a-b6c4-47e7-8e9a-a1a3a206232b,painting,976
24f8218d-0df4-465f-871a-ad2b702b9066,ab16cd14-14ec-4b8a-a3bc-753be30226c1,install,5498
beb0a058-90c6-4ad2-aff4-e99b12b2945a,604fa818-8e75-4976-a3c0-5f9f5ec2816b,install,422
beb0a058-90c6-4ad2-aff4-e99b12b2945a,b5882299-95d0-40b4-84df-1d0f94276690,construction,328
beb0a058-90c6-4ad2-aff4-e99b12b2945a,19c4ea5e-62af-4d26-92c7-08e50519b0d0,install,908
227cbed0-074e-4ebb-866f-61d831a34002,5e53101b-f946-4383-84c1-867c0165584e,repair,2891
b312d420-d4d2-4562-9681-075b45c25287,a124c83e-533f-41b7-9376-a700393499a3,construction,815
04ba6d08-22bb-4b32-a660-aea923c33535,5940c780-4477-45b5-a23e-5cf6b5e88bf0,install,7972
ffd71f8a-c37a-43a6-91ec-0a3deb6b87e0,431af598-afcf-4869-93c2-bb47dc847434,construction,2405
ffd71f8a-c37a-43a6-91ec-0a3deb6b87e0,f8683a28-38e1-4969-a8f4-f91147a32c4d,repair,2416
bad00ef8-22cf-4e6e-94a9-ca257bc4b97d,b5098223-2a2c-4e78-b5c3-8b3c35061c42,painting,7018
52acf25d-6c23-4681-bb9c-579f045bf301,9a05952a-6125-4e8b-a250-984621d4c85e,construction,432
52acf25d-6c23-4681-bb9c-579f045bf301,12d2590b-c59a-44c4-bdfe-99fb98ab1a88,maintenance,936
52acf25d-6c23-4681-bb9c-579f045bf301,aa68c987-8193-4dcf-8308-6247cc2cf13d,cleaning,2986
52acf25d-6c23-4681-bb9c-579f045bf301,473d0b71-1094-4da7-88a3-909bbf5e679a,painting,5505
f2423788-8f93-4029-87bd-269f874f8ed1,f323a68b-cf5c-41e6-97c8-3693c69a6de2,painting,2003
f2423788-8f93-4029-87bd-269f874f8ed1,080e64a1-d682-4c3d-9d12-41720151fc4d,cleaning,1321
f2423788-8f93-4029-87bd-269f874f8ed1,e0b13731-a265-47da-b17a-293979ffe5df,maintenance,640
f2423788-8f93-4029-87bd-269f874f8ed1,ed7f4793-5697-4b8f-b2f4-f13cbede1171,cleaning,4699
4b15db26-4c9c-486a-8e8d-f65d18c27eee,746550a1-796b-4039-a672-8ce8afc3cf3b,construction,176
4b15db26-4c9c-486a-8e8d-f65d18c27eee,7d4da5cb-b382-4b8b-8920-08dd623ed51e,other,1422
1da89618-7e23-4905-8cf1-50d103f65463,5e2f830d-82d3-458b-9cd7-409fb3b7257b,painting,2733
f1bdfefe-7b03-4353-a237-fcc551c18773,5b01bcfb-80e7-4462-b906-e083d5678023,cleaning,207
f1bdfefe-7b03-4353-a237-fcc551c18773,32334c30-dafe-4f22-9495-90160dbf2207,other,62
f1bdfefe-7b03-4353-a237-fcc551c18773,381b033d-abf9-4306-b4cd-cdb161539006,other,210
f1bdfefe-7b03-4353-a237-fcc551c18773,4ffd99a1-49ea-4724-a5a9-62628126ddb5,painting,150
f1bdfefe-7b03-4353-a237-fcc551c18773,ef0e5a74-81ee-4c10-9f37-0c40efa8e50f,cleaning,982
01bc091a-7aba-43d6-9809-72fcc9a7742e,db1c7b3e-f0f9-4738-990a-343dd4322dbb,other,2883
a6d0c7ee-5656-47d9-889e-83db76501e1e,fafdff7f-1e70-4c0f-998a-527e43fb0e54,repair,437
a6d0c7ee-5656-47d9-889e-83db76501e1e,59cbe00c-0d3c-451f-a0d0-6c58db25df8d,maintenance,582
a6d0c7ee-5656-47d9-889e-83db76501e1e,21e8a807-b4e1-4f8c-b320-7dbdb58a6748,repair,930
a6d0c7ee-5656-47d9-889e-83db76501e1e,95351a3c-1417-4ebb-9806-1d2e8bbce4dd,maintenance,18
a6d0c7ee-5656-47d9-889e-83db76501e1e,86b4d664-cf1b-4183-bf87-7649cbea67c9,maintenance,6502
46c8bf8b-4013-4a8b-8b68-4bbdd169457f,aaa5346c-9b9a-42cd-8f5c-d70431f93723,other,2629
2e3748ee-2604-4694-8896-365802227be7,60d284af-f688-493b-9b36-841eacd2d6fd,cleaning,277
2e3748ee-2604-4694-8896-365802227be7,11145d7c-043f-4ac8-b4ac-58525e4e12df,painting,108
2e3748ee-2604-4694-8896-365802227be7,17fa9973-690f-473a-9b40-2a097326ae26,maintenance,10
2e3748ee-2604-4694-8896-365802227be7,978ab9b1-0ffa-41fc-93ad-73744d1d23de,cleaning,559
2e3748ee-2604-4694-8896-365802227be7,8034f98e-9634-422e-b7b2-7fc2a18b750b,repair,822
e738df7a-ebc6-4774-9155-2f224137a2b6,5acc3eea-93e7-462c-a8b6-1033cfee3d5b,cleaning,32
e738df7a-ebc6-4774-9155-2f224137a2b6,daa52662-650c-4146-9700-d69df7772a9e,construction,235
1b981d5c-92c6-4a83-bc4e-4ffe553f51e9,fa089133-e6e8-4da8-9530-964fd6ffa95c,maintenance,111
1b981d5c-92c6-4a83-bc4e-4ffe553f51e9,f1f59630-53ad-49db-a8b0-d40dec767f0f,repair,1122
1b981d5c-92c6-4a83-bc4e-4ffe553f51e9,af345433-f3b6-4f0e-bbcb-8a3d93e8173b,cleaning,2753
63f72789-f7ca-4466-9e10-0d8dd9fcc5a4,d027d31a-633c-451d-ab8a-7170cb85f714,cleaning,804
63f72789-f7ca-4466-9e10-0d8dd9fcc5a4,5f748af4-83b8-475e-a784-2096a4b3737d,other,2642
63f72789-f7ca-4466-9e10-0d8dd9fcc5a4,ecdc578b-9331-4742-ba9a-466bfea52a8d,repair,1922
63f72789-f7ca-4466-9e10-0d8dd9fcc5a4,30d409fc-c6f7-4990-9844-fdbc9bc68676,repair,4411
32dd5cb2-12da-448b-a006-47163107d893,0145c267-8729-4474-8122-39347397852d,other,992
32dd5cb2-12da-448b-a006-47163107d893,ddee1c2d-6972-4ab3-8c73-cd7a5b0bf5c1,cleaning,637
32dd5cb2-12da-448b-a006-47163107d893,248a9770-a356-4d27-ba0a-ae799c93ae3f,construction,496
32dd5cb2-12da-448b-a006-47163107d893,21b3ba08-d16f-4810-88a8-67a9d2273bc2,other,2002
528adc96-bf35-40a7-bcba-2a7d22ab1d5c,c575438f-450f-4f5e-9501-80bfae702325,maintenance,3590
528adc96-bf35-40a7-bcba-2a7d22ab1d5c,a0be4c9d-5ed1-4a7a-b141-fe2e0a5c8ac5,painting,5234
6bb0148a-e6ef-4ade-a16a-ecc3501ac45b,89e493b5-32dc-4359-9a05-310929af6a18,install,9288
acd6d5e4-f1fc-4338-ad29-b9d7c8854f9e,10b91844-a61b-4105-aaa1-1dbd04d92a46,install,947
acd6d5e4-f1fc-4338-ad29-b9d7c8854f9e,295122a2-8dda-4e62-ac42-8f0262121f8f,construction,1208
acd6d5e4-f1fc-4338-ad29-b9d7c8854f9e,e01f4029-011c-4464-8530-fa3b510ea918,other,334
acd6d5e4-f1fc-4338-ad29-b9d7c8854f9e,0d258b7d-bf39-45fb-aaaf-fd4d120c36fb,install,1011
acd6d5e4-f1fc-4338-ad29-b9d7c8854f9e,ed3bd979-2be6-4400-a0c6-897b23cc4d44,maintenance,2457
295fa1fc-ce09-42fd-9243-a6b26eb4c42e,24096d79-c56f-4989-8bff-0b1da7bdf146,install,1800
295fa1fc-ce09-42fd-9243-a6b26eb4c42e,12a9c457-0168-4f77-90af-7b185684545e,maintenance,515
295fa1fc-ce09-42fd-9243-a6b26eb4c42e,9f02e7f5-9e91-44e0-96df-e052712c1f47,painting,5226
3b495d29-b320-421d-a246-faeda82e02e1,48364a14-0f68-4384-af1d-12dfb05892aa,install,1122
3b495d29-b320-421d-a246-faeda82e02e1,f3d7802a-5377-42e6-9235-63a54056c3bb,repair,1007
3b495d29-b320-421d-a246-faeda82e02e1,136f969d-fc0f-4946-80e6-e636cf7dc138,construction,667
3b495d29-b320-421d-a246-faeda82e02e1,085bd316-caad-4367-8b28-a61e0a1f0bb7,install,220
3b495d29-b320-421d-a246-faeda82e02e1,e0ef0947-52f2-4a55-b6c3-4e99767a38db,maintenance,3133
39874f28-6aad-4f56-9e05-6072cae084d2,693a2eb6-edc0-4c31-b41c-5bf048fd6ca7,maintenance,8465
a52e43a2-7ef0-4c2a-9cf0-29d5abd6ebc4,d2e7a842-8c06-4ada-b4e3-c1e231c123d2,repair,1077
a52e43a2-7ef0-4c2a-9cf0-29d5abd6ebc4,ba79f807-517d-487f-8c9c-7b04e282394c,install,2839
a52e43a2-7ef0-4c2a-9cf0-29d5abd6ebc4,85ef16ae-b2f1-4495-b2d1-33abc8d59772,cleaning,3396
3ae234e6-8d4f-40ac-bc75-bf533e348e69,68295094-69a4-4520-bad9-57557ef6c17f,construction,353
3ae234e6-8d4f-40ac-bc75-bf533e348e69,02e9b83c-18ef-48e1-b7ed-f11ecdea08e4,construction,254
3ae234e6-8d4f-40ac-bc75-bf533e348e69,70df5f8b-c783-466c-bc1f-e81e63388e3d,maintenance,2256
3ae234e6-8d4f-40ac-bc75-bf533e348e69,f1eadaef-10ef-4b47-9b04-ee2d9eade031,maintenance,5456
dde490d0-15ed-4248-b4ae-340cd0362d83,7973100e-a97a-4be8-bc13-8f0517b63f02,repair,640
dde490d0-15ed-4248-b4ae-340cd0362d83,fe74b2c5-ff8f-4230-9eef-6e7fa992a46b,repair,1655
dde490d0-15ed-4248-b4ae-340cd0362d83,105e4b42-6e80-4503-8982-587719751422,install,3783
6a7d31df-e4de-4462-8d4f-015676752693,2a2aa2c0-3522-454d-906d-c3b781857bd2,other,179
6a7d31df-e4de-4462-8d4f-015676752693,f627412b-40f7-47a4-b9a4-8c08a8a9ef1d,maintenance,252
6a7d31df-e4de-4462-8d4f-015676752693,74b7dfda-c4f4-450a-93f2-d2e6ff5ffb0d,maintenance,258
6a7d31df-e4de-4462-8d4f-015676752693,e88cbec1-27d3-4a7b-ae20-9f2a5b423030,cleaning,678
6a7d31df-e4de-4462-8d4f-015676752693,9ecb2279-0a1c-4083-b846-1bca39f17d0b,cleaning,2387
92074c5b-2ceb-461b-af94-811c7c0304ac,194f48b1-2526-4669-8a2b-6dbae2bce3ef,construction,4614
9144ffe6-fbe8-4250-9307-96f498911424,018844da-da7d-40aa-8a82-392fb8e4a0ec,painting,610
9144ffe6-fbe8-4250-9307-96f498911424,fa0930a6-04b4-4da3-9379-bdf9a38e7bbb,cleaning,327
9144ffe6-fbe8-4250-9307-96f498911424,9edcefad-b4fe-48fa-8d3c-d3cfd7336763,maintenance,1173
7c2a6a2d-148c-488a-963b-948ef4a3dcc9,78e42b60-1d4c-4eb2-a1c8-eec6e9b7c2f6,construction,31
7c2a6a2d-148c-488a-963b-948ef4a3dcc9,48ce8bbc-9e24-46bc-ba22-0ed0789d64d4,painting,254
7c2a6a2d-148c-488a-963b-948ef4a3dcc9,ee3da218-5807-46e4-bb6f-12cc32643e32,painting,967
7c2a6a2d-148c-488a-963b-948ef4a3dcc9,19218280-a3c3-480c-b100-4ff67b413e5a,other,458
7c2a6a2d-148c-488a-963b-948ef4a3dcc9,f51b611d-fcf6-4b9d-b75a-bfa8f472f8f6,other,3227
350bbd7f-e531-4859-8622-0d4e6108c546,fad7e3bd-a956-4200-a30d-bfaca49cc39f,repair,285
350bbd7f-e531-4859-8622-0d4e6108c546,ebc87409-504e-4ec7-8391-1b79b054bb6f,painting,847
350bbd7f-e531-4859-8622-0d4e6108c546,d6870c1e-96ad-4d44-9a49-e68057726f99,cleaning,688
350bbd7f-e531-4859-8622-0d4e6108c546,9af31ccd-6707-4055-9c1f-8d874c860d2f,cleaning,409
350bbd7f-e531-4859-8622-0d4e6108c546,b5f649e3-23dd-48da-a5db-4ccf34d696bb,painting,2187
afbe36d6-0b56-4db9-8c98-b4c8077f805a,d5a3c092-f2e4-4e35-ac95-7557a2c22c18,construction,1178
afbe36d6-0b56-4db9-8c98-b4c8077f805a,9fa059f7-d7e1-4ab7-9d16-f2f9940f39b6,construction,2195
a4a8a1f7-34e1-4f08-9670-8d948907ea72,d5242d73-2b55-4f00-b814-98e180b28ef1,painting,6446
903ed4c7-cd59-4ec9-a474-51217573df6f,9b4daf8b-e56d-46fb-aa80-0086dcb6a570,maintenance,1902
ba5a75f3-112c-452c-a994-75816aa6bb8e,ff699e2e-28b9-4bdd-b8ff-f78e4e77e4c4,construction,276
ba5a75f3-112c-452c-a994-75816aa6bb8e,8613df67-f965-4fa6-9509-bb4ebd80fd5c,maintenance,89
ba5a75f3-112c-452c-a994-75816aa6bb8e,94b3418a-40fa-487e-96ea-08b1f5286d86,maintenance,181
ba5a75f3-112c-452c-a994-75816aa6bb8e,5d77b7a9-ebc2-47ca-bd2f-e9ce89152c21,install,48
ba5a75f3-112c-452c-a994-75816aa6bb8e,1c6a31f1-8868-4bb1-baa8-d19144187e51,cleaning,1386
0e3a96bc-bd9d-42b1-abfe-b55bc8fc6b64,b6b70775-006c-4b87-8119-e7064aa239b4,other,1035
0e3a96bc-bd9d-42b1-abfe-b55bc8fc6b64,dd1d718e-4a91-4d22-adb4-b1d185ee9768,construction,584
0e3a96bc-bd9d-42b1-abfe-b55bc8fc6b64,30ec4ce4-810d-491e-940b-44cf9a65bb39,cleaning,1336
0e3a96bc-bd9d-42b1-abfe-b55bc8fc6b64,f2e0785c-f995-4731-8ab6-9836d30b09d9,install,1622
0e3a96bc-bd9d-42b1-abfe-b55bc8fc6b64,e75b68fa-68ba-4564-94fe-68fdf0c2ca11,maintenance,3810
74ffd8ff-121a-42cb-b500-b9fc2fcbf1d4,653efc43-a449-4c0d-8d37-d8c92f13e3e2,other,352
74ffd8ff-121a-42cb-b500-b9fc2fcbf1d4,7163e3f7-9a30-4b53-a4db-f0a6a3373aea,maintenance,122
74ffd8ff-121a-42cb-b500-b9fc2fcbf1d4,c239a9b6-1eae-470f-a9c0-104cedc48fa4,install,551
74ffd8ff-121a-42cb-b500-b9fc2fcbf1d4,b8af5b20-53df-47b9-ab72-d2978f3198b0,construction,558
74ffd8ff-121a-42cb-b500-b9fc2fcbf1d4,90f09512-0561-4b3a-8f33-05643d77ceef,construction,567
4c545cdc-6721-49c4-aa9d-57a460fdf026,c7b2f8dc-7a9b-46c7-ba99-9deef9444f16,repair,1122
4c545cdc-6721-49c4-aa9d-57a460fdf026,571c34bf-9a24-4e47-9f7a-064f03ab794a,other,1052
4c545cdc-6721-49c4-aa9d-57a460fdf026,b09c2541-fedb-4d75-bd7d-3bd6fed24c55,construction,1543
4c545cdc-6721-49c4-aa9d-57a460fdf026,02ccc6a9-3341-4c78-be0d-0fd6114fa02b,construction,3709
e1b2e2da-d3dc-4c8d-ab69-d766a3d87e9c,17821104-7a2c-4b55-a834-2ed45b24fcbd,repair,604
a81109a7-0301-498c-ad14-658426ef8aa8,51e7fd18-5461-4c6e-913a-d90c9cba5494,install,265
a81109a7-0301-498c-ad14-658426ef8aa8,516c02dd-fdb9-4386-8552-4cb40068f7a1,maintenance,2384
e78cd1f1-eca6-4103-98ef-0f2f76ef5c4b,b7fc4cb3-bdaa-4258-a973-66e8f39789b0,cleaning,123
e78cd1f1-eca6-4103-98ef-0f2f76ef5c4b,5b7984e2-cfcf-43a6-93db-0aaad9c2caab,other,2
e78cd1f1-eca6-4103-98ef-0f2f76ef5c4b,efb92c74-2e92-40bb-9ef3-d4919a5bc5e5,install,264
4a32d2af-2509-4dd5-8e32-2a76095907a5,33a8e87c-4f49-457c-94cb-e8b08dd01fa4,cleaning,707
4a32d2af-2509-4dd5-8e32-2a76095907a5,2851b5bd-36dd-4d48-8254-6af0d76ba406,painting,817
4a32d2af-2509-4dd5-8e32-2a76095907a5,8cc7c06a-e191-435f-82be-427a994350d4,other,7375
7957453b-3144-4139-8bc5-2282724f269d,8e9657c9-1ce1-4c5c-bf3b-9abf85632d4b,cleaning,704
7957453b-3144-4139-8bc5-2282724f269d,e1a7fe1d-3403-4677-9c6e-deb35a599b9a,maintenance,279
7957453b-3144-4139-8bc5-2282724f269d,0510da05-728b-43f6-b621-42919b33184d,construction,426
7957453b-3144-4139-8bc5-2282724f269d,284b7a3b-e46a-4146-b637-4f2cfc7b61cc,painting,884
7957453b-3144-4139-8bc5-2282724f269d,d25810ca-b06b-4184-809c-a04c2bc1915d,construction,2861
d5528781-c73d-4cb5-b5f8-5868d972dead,1c90e79f-3879-40f3-b97e-3f7215db8766,repair,551
d5528781-c73d-4cb5-b5f8-5868d972dead,4b890153-1ee7-49dd-9f59-c218c78ef6f6,install,297
d5528781-c73d-4cb5-b5f8-5868d972dead,9ef5421d-c9e1-4de3-9e56-bc57b887bfb2,other,2189
d5528781-c73d-4cb5-b5f8-5868d972dead,3bf3145d-b110-428a-8a73-f16e2aef23f0,cleaning,4544
8e636f26-7a82-4670-baf6-f9495fb2e648,7a8e3a93-e46b-437d-82e7-36acae63216f,cleaning,73
8e636f26-7a82-4670-baf6-f9495fb2e648,e768e90c-bb76-41fe-a64b-8416da1f301d,install,1429
8e636f26-7a82-4670-baf6-f9495fb2e648,c630b856-5c95-493a-a418-0dea0c718850,install,1287
8e636f26-7a82-4670-baf6-f9495fb2e648,112ca0e4-3015-48b2-92d7-129a32e49af5,painting,3634
c9ad45be-87b6-4d62-92fc-ab04e5f5e7a2,0f630d55-3a02-4bfc-a9ba-46b2e64cbf96,repair,2575
c9ad45be-87b6-4d62-92fc-ab04e5f5e7a2,fc70c2a5-4e74-410b-8265-8155501fcf9a,repair,1186
c9ad45be-87b6-4d62-92fc-ab04e5f5e7a2,03c0a959-afbe-469e-8cd6-64b2b2318e5f,painting,4097
1908c748-4452-44e0-a4e1-ae88597e0522,e56e2899-7b0e-481c-bccb-ffbb2a8227e6,repair,1911
1908c748-4452-44e0-a4e1-ae88597e0522,b6ff878d-5f55-44e8-ba14-2ce0fc67f113,painting,1796
1908c748-4452-44e0-a4e1-ae88597e0522,36df28f5-4cd7-4449-9b46-1687d3b8232d,construction,2949
9994e858-4f19-4f30-bcb3-de35346f4028,28047564-1220-478f-8689-0ca232d23f9c,repair,436
9994e858-4f19-4f30-bcb3-de35346f4028,26b7b166-5342-4cb2-a9c4-33390536e699,cleaning,853
e11faf90-ff4c-4bbe-87e5-9f5807fc8ef9,fe92cf0b-9e6f-43cd-b656-047657e14ca6,maintenance,1893
e11faf90-ff4c-4bbe-87e5-9f5807fc8ef9,c799d033-5ec6-4a14-8633-e9dc030b55e1,painting,3888
62fd3238-24c4-43bd-ba12-a5db964a99f0,b888b66f-e2df-429e-bc91-eb86dc80c9d8,painting,1001
62fd3238-24c4-43bd-ba12-a5db964a99f0,c22e95ab-7ca7-4b8f-94d0-01b8c9ea2a91,maintenance,5591
35f9d763-d13f-47db-89eb-6af4351a25fe,b6417fcc-b3e7-4f55-844e-b895c66b347c,painting,903
35f9d763-d13f-47db-89eb-6af4351a25fe,bbe2c921-e5e1-4b1a-a4ac-491d6d49115e,construction,640
35f9d763-d13f-47db-89eb-6af4351a25fe,76452bf7-dfba-425c-9b64-3f6416218885,install,3214
97313eae-66db-4e85-abd1-04a9988e242a,eba2970c-a855-426e-a6d5-dab79d598217,maintenance,288
97313eae-66db-4e85-abd1-04a9988e242a,b42ed3a8-bad2-44dc-bb2a-009cfd1680fc,install,190
97313eae-66db-4e85-abd1-04a9988e242a,7a2704d6-b300-4138-b2c8-3d503bfcb1bf,other,90
97313eae-66db-4e85-abd1-04a9988e242a,a526e31c-42a6-478f-b47a-0fbe8c3b5e1c,repair,2294
b6e1a66e-2dba-4f19-ae6d-677a6439a72c,d9ec252e-dd98-4a27-822b-d378bf4fcb43,cleaning,32
b6e1a66e-2dba-4f19-ae6d-677a6439a72c,f10e7292-9594-447c-aa21-257f31fa90ef,install,45
b6e1a66e-2dba-4f19-ae6d-677a6439a72c,63a4fca4-7211-4758-98ab-c069a8f01c47,construction,64
b6e1a66e-2dba-4f19-ae6d-677a6439a72c,6ef7c945-3548-4ace-9473-c27cbf1d97bf,maintenance,218
b6e1a66e-2dba-4f19-ae6d-677a6439a72c,5577b836-6ec7-41eb-9f5d-23fbd6c18236,maintenance,245
82db1d8b-0f2f-496a-bbd9-8106e67d069e,6272d20f-cefa-4234-88ef-9196e2b05a9c,construction,1542
82db1d8b-0f2f-496a-bbd9-8106e67d069e,f148191e-04b3-4743-9f97-505b93750b20,other,1688
82db1d8b-0f2f-496a-bbd9-8106e67d069e,dc20eb86-b36e-4b23-a4a6-49b71d4e41d0,repair,2149
95af756b-8924-4e1c-8be9-0624126e0539,597aacbf-8523-4dc5-8355-a4fe8cd73046,install,363
95af756b-8924-4e1c-8be9-0624126e0539,978ff48e-0f76-4a44-b40e-fb7d734711f2,maintenance,410
95af756b-8924-4e1c-8be9-0624126e0539,1c061953-786d-455f-8d94-53551dbd227e,painting,249
95af756b-8924-4e1c-8be9-0624126e0539,70efb191-a92c-4925-9557-3b80f56484f9,maintenance,2130
340143c3-8488-4ecd-97e6-9aa0d6f509c3,16c00fda-65c6-4103-be76-3524977e858c,construction,4705
1a66fa1a-b2d4-4fce-b929-02fe13c1a3da,2b57a950-3b54-4c8b-8a28-68597d80c64d,other,377
1a66fa1a-b2d4-4fce-b929-02fe13c1a3da,798ac1e1-97c7-4009-a40e-2488c50aeb50,maintenance,211
1a66fa1a-b2d4-4fce-b929-02fe13c1a3da,2995fa38-28f9-460d-bed6-c2ce9d3e8ef7,install,568
1a66fa1a-b2d4-4fce-b929-02fe13c1a3da,d14b53e0-da31-4f69-ab72-f30fe0b23efc,other,2684
1a66fa1a-b2d4-4fce-b929-02fe13c1a3da,d663c334-8053-4a3e-aa6a-4571074c308b,other,4233
961ad8e4-bb43-4a32-b80f-29da2b2aa142,57a775b2-40bd-4f19-b69c-78784b45e294,repair,48
961ad8e4-bb43-4a32-b80f-29da2b2aa142,82ab60a0-3680-4017-b0ee-9362ac8fbe91,maintenance,218
4639e046-c0a6-4be7-9a1e-7bc505fa6180,289ce7d7-eb9e-4181-8390-d1485bf5ca8e,maintenance,902
4639e046-c0a6-4be7-9a1e-7bc505fa6180,95fcdc80-b801-4c78-bffe-9493cea76eb9,maintenance,2168
bcef741b-cba8-4dbb-82eb-b2491b9de94a,139b3309-6e64-44d6-99e4-8d1014f384c0,construction,1397
bcef741b-cba8-4dbb-82eb-b2491b9de94a,6a82857e-c2f9-45c9-99f0-6ac840af9a9e,maintenance,2283
bcef741b-cba8-4dbb-82eb-b2491b9de94a,d8039c63-37c6-43c7-8e36-a219aa356928,repair,4021
479c8fba-3877-47fe-920d-65cf785dab83,d2e280b3-9b22-4996-861e-a89f291bdab6,painting,1529
479c8fba-3877-47fe-920d-65cf785dab83,600ee2fb-77bb-4413-a7cf-e824c4c163c0,painting,402
479c8fba-3877-47fe-920d-65cf785dab83,f140e65f-763e-48c7-8e60-e87cc47b60ac,painting,2034
479c8fba-3877-47fe-920d-65cf785dab83,d2ca31a6-bcdd-4502-94f1-287b3c772b95,other,4290
04130f11-50fb-4d06-99e1-356bc52a3228,06050e73-432b-4668-ae5f-3596dbb06eea,cleaning,784
04130f11-50fb-4d06-99e1-356bc52a3228,e219551d-50dd-4415-91a7-636f14be2660,maintenance,513
04130f11-50fb-4d06-99e1-356bc52a3228,5f7448c6-e683-451e-b3e5-284a7d4d4cfb,repair,528
04130f11-50fb-4d06-99e1-356bc52a3228,24f1a067-970f-4d33-aeda-56b6f1186373,install,1260
04130f11-50fb-4d06-99e1-356bc52a3228,68568911-8261-4848-989f-8ddcc562be15,cleaning,2072
1170e38a-2ccd-4688-b1eb-63b60f7543f4,a8ca2892-76da-44fe-8416-d4cb8b35546e,repair,1073
1170e38a-2ccd-4688-b1eb-63b60f7543f4,2907942d-ed4d-49ba-865e-e715d70b2e63,install,2181
9b11ee81-163f-4e6f-8d8a-9aaa3346783f,5889110d-39d0-4f2a-ab23-354709e33ef6,repair,158
9b11ee81-163f-4e6f-8d8a-9aaa3346783f,98e5cbeb-4ba2-495c-b5d4-9b67951bdd27,construction,1107
9b11ee81-163f-4e6f-8d8a-9aaa3346783f,08399bc8-b159-4ccb-94d0-e55b0f6214ba,repair,3994
b7060484-352e-4474-8021-b5ba780e12c9,e0eddbcb-efe1-4b9a-a036-e0301899a21c,painting,8665
a351c6dd-f07c-4a98-b9a3-0651d179b7c2,0f33f8ee-575e-4395-ae81-365fe4e87135,construction,939
a351c6dd-f07c-4a98-b9a3-0651d179b7c2,138eb71b-6780-4b87-aa21-a9d7e30fe8da,construction,89
a351c6dd-f07c-4a98-b9a3-0651d179b7c2,94a356b4-81d1-4384-8473-cd6ee92bb2e1,cleaning,1088
a351c6dd-f07c-4a98-b9a3-0651d179b7c2,10bfd1e5-f166-4b93-a595-30eb0e904561,repair,2549
a351c6dd-f07c-4a98-b9a3-0651d179b7c2,53d91b3e-4502-4568-bfd4-d6d3a85fa550,other,2811
c6574e2b-cddb-418d-aeec-5a847353102f,e40fdeb5-0069-4dfd-85e6-0b5d9e335a76,maintenance,356
c6574e2b-cddb-418d-aeec-5a847353102f,bed99a6c-036d-4527-8700-52e7ec16d469,other,1166
c6574e2b-cddb-418d-aeec-5a847353102f,8d7dd3b3-8328-4516-ac32-8e4fd45ade46,painting,2106
c6574e2b-cddb-418d-aeec-5a847353102f,49f0b747-ed72-4ab6-9d02-df62e4824152,painting,2832
5051a6ca-250c-4003-b550-6fa19d99fce9,6c1940c4-bfc5-47c2-80b2-10794112948a,install,326
5051a6ca-250c-4003-b550-6fa19d99fce9,78b140e4-002e-427d-aaf4-9bbe964990ff,other,2761
5051a6ca-250c-4003-b550-6fa19d99fce9,6109c20f-c1e3-446d-aa33-d2d18a14e82b,construction,6326
a7ea4d2b-c85d-4ce0-a461-4e1924b4cf68,8c773ed4-f4a7-4560-b988-83038d4458fe,construction,255
a7ea4d2b-c85d-4ce0-a461-4e1924b4cf68,0860dca0-5870-4c08-90e5-d2f2cdfda59f,construction,38
a7ea4d2b-c85d-4ce0-a461-4e1924b4cf68,818e36cd-5e3f-46af-bddc-90e03d7994f6,repair,401
a7ea4d2b-c85d-4ce0-a461-4e1924b4cf68,e9e8ce26-9db5-4930-9118-75a95f2b17f7,repair,1069
a7ea4d2b-c85d-4ce0-a461-4e1924b4cf68,20a2440b-9301-4d71-8550-36201aea1ad1,maintenance,1762
c670d625-3d53-4088-9766-9a9d77ff070f,c00032af-6366-4a99-9f49-c7518fdee27e,construction,2666
c670d625-3d53-4088-9766-9a9d77ff070f,58c2c8ff-fd69-4b6e-b9ad-ed5db34cda44,painting,2667
c670d625-3d53-4088-9766-9a9d77ff070f,abd2119f-f649-46cd-9e26-f2e5c4562c05,construction,3457
7454fab7-7ed4-434d-b504-97e1ea45bc3e,bbcb1431-425b-4819-9edf-d7eb4ae8c342,painting,654
7454fab7-7ed4-434d-b504-97e1ea45bc3e,b4bf2dc0-6804-4b08-917d-458914c3fdad,cleaning,1023
7454fab7-7ed4-434d-b504-97e1ea45bc3e,0483f4a9-43ec-420f-8c01-f2e5cd18cf80,maintenance,2536
9f7b6822-eeaa-4c6c-b1e2-c725cf52eb56,86692089-ecd7-4017-8486-4cd9be5f8e22,other,233
9f7b6822-eeaa-4c6c-b1e2-c725cf52eb56,0b50b46c-c8e0-417b-88e0-15018d47fb12,cleaning,1797
9f7b6822-eeaa-4c6c-b1e2-c725cf52eb56,14b81e81-7b5e-4c45-9e35-7c81b50bfc77,repair,2768
b58df0ab-d442-46af-acdc-17bca07d6d30,7953a3c5-3b40-4ee6-9b28-678c53d407cb,other,9378
eaa9c853-3f85-4a4e-8c42-b225532122ec,b8332208-ca5d-4698-9a19-be39bb8b78dd,install,23
eaa9c853-3f85-4a4e-8c42-b225532122ec,cd6464cc-e479-4695-b74d-e6c5eb281180,install,1792
